AvailabilityZone,BilledCost,BillingAccountId,BillingAccountName,BillingAccountType,BillingCurrency,BillingPeriodEnd,BillingPeriodStart,ChargeCategory,ChargeDescription,ChargeFrequency,ChargePeriodEnd,ChargePeriodStart,ChargeSubcategory,CommitmentDiscountCategory,CommitmentDiscountId,CommitmentDiscountName,CommitmentDiscountType,EffectiveCost,InvoiceIssuerName,ListCost,ListUnitPrice,PricingCategory,PricingQuantity,PricingUnit,ProviderName,PublisherName,Region,ResourceId,ResourceName,ResourceType,ServiceCategory,ServiceName,SkuId,SkuPriceId,SubAccountId,SubAccountName,SubAccountType,Tags,UsageQuantity,UsageUnit,x_AccountName,x_AccountOwnerId,x_BilledCostInUsd,x_BilledUnitPrice,x_BillingAccountId,x_BillingAccountName,x_BillingExchangeRate,x_BillingExchangeRateDate,x_BillingProfileId,x_BillingProfileName,x_ChargeId,x_CostAllocationRuleName,x_CostCenter,x_CustomerId,x_CustomerName,x_EffectiveCostInUsd,x_EffectiveUnitPrice,x_InvoiceId,x_InvoiceIssuerId,x_InvoiceSectionId,x_InvoiceSectionName,x_OnDemandCost,x_OnDemandCostInUsd,x_OnDemandUnitPrice,x_PartnerCreditApplied,x_PartnerCreditRate,x_PricingBlockSize,x_PricingCurrency,x_PricingSubcategory,x_PricingUnitDescription,x_PublisherCategory,x_PublisherId,x_ResellerId,x_ResellerName,x_ResourceGroupName,x_ResourceType,x_ServicePeriodEnd,x_ServicePeriodStart,x_SkuDescription,x_SkuDetails,x_SkuIsCreditEligible,x_SkuMeterCategory,x_SkuMeterId,x_SkuMeterName,x_SkuMeterSubcategory,x_SkuOfferId,x_SkuOrderId,x_SkuOrderName,x_SkuPartNumber,x_SkuRegion,x_SkuServiceFamily,x_SkuTerm,x_SkuTier
,0.0000048,/providers/Microsoft.Billing/billingAccounts/1844103,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,Tiered Block Blob - All Other Operations - US East,Usage-Based,2024-06-06T00:00Z,2024-06-05T00:00Z,On-Demand,,,,,0.0000048,Microsoft,0.0000048,0.004,On-Demand,0.00000012,Units,Microsoft,Microsoft,East US,/subscriptions/7a791768-9f91-55d1-934e-183293918895/resourceGroups/ftk-integration-tests/providers/Microsoft.Storage/storageAccounts/06cf0fbfc6cd418c8b653b2e,06cf0fbfc6cd418c8b653b2e,Storage account,Storage,Storage Accounts,9007992,9007992,/subscriptions/7a791768-9f91-55d1-934e-183293918895,Trey Research R&D Playground,Subscription,"{""org"": ""trey"",""Project"": ""Foo"",""CostCenter"": ""1234"","" org"": ""trey"",""env"": ""prod"",""CostAllocationTest"": ""Sameer""}",0.00120000,Units,ACM Team,user-dddba4ef10@example.invalid,,0.004,1844103,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,1844103,Trey Research Demo (DO NOT USE),,SameerRuleWithTag,ACM9000,,,,0.004,,,113561,ACM,0.00000000048,,0.004,,,10000,USD,Standard,10K,Cloud Provider,Microsoft,,,ftk-integration-tests,Microsoft.Storage/storageAccounts,,,Tiered Block Blob - All Other Operations - US East,,True,Storage,2c2b91da-831a-5261-9634-b8081bc7a5ce,All Other Operations,Tiered Block Blob,MS-AZR-0148P,,,AAA-70098,US East,,,
,0.096,/providers/Microsoft.Billing/billingAccounts/1844103,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,IP Addresses - Basic IPv4 Dynamic Public IP,Usage-Based,2024-06-06T00:00Z,2024-06-05T00:00Z,On-Demand,,,,,0.096,Microsoft,0.096,0.004,On-Demand,24,Hours,Microsoft,Microsoft,West US 2,/subscriptions/b21e4cb7-00f7-54d6-bd85-1e4382c3bd24/resourcegroups/ahbtest/providers/microsoft.network/publicipaddresses/sqlahbonvm-ip,sqlahbonvm-ip,Public IP address,Networking,Virtual Network,1416810,1416810,/subscriptions/b21e4cb7-00f7-54d6-bd85-1e4382c3bd24,Cost Management Research,Subscription,"{""CostCenter"": ""SubACM""}",24,Hours,ACM Team,user-dddba4ef10@example.invalid,,0.004,1844103,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,1844103,Trey Research Demo (DO NOT USE),,,acm9000,,,,0.004,,,113561,ACM,0.096,,0.004,,,1,USD,Standard,1 Hour,Cloud Provider,Microsoft,,,ahbtest,microsoft.network/publicipaddresses,,,IP Addresses - Basic IPv4 Dynamic Public IP,"{""PlatformType"":""V2-Agg""}",True,Virtual Network,0df0bfd3-1e5b-5822-bcd9-8165986327e0,Basic IPv4 Dynamic Public IP,IP Addresses,MS-AZR-0017P,,,T6Z-00022,,,,
,0.0000864,/providers/Microsoft.Billing/billingAccounts/1844103,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,Tiered Block Blob - GRS - List and Create Container Operations - EU West,Usage-Based,2024-06-14T00:00Z,2024-06-13T00:00Z,On-Demand,,,,,0.0000864,Microsoft,0.0000864,0.108,On-Demand,0.00000008,Units,Microsoft,Microsoft,West Europe,/subscriptions/7a791768-9f91-55d1-934e-183293918895/resourceGroups/DevTestLab/providers/Microsoft.Storage/storageAccounts/teststorageaccount123455,teststorageaccount123455,Storage account,Storage,Storage Accounts,1662181,1662181,/subscriptions/7a791768-9f91-55d1-934e-183293918895,Trey Research R&D Playground,Subscription,"{""org"": ""trey"","" org"": ""trey"",""env"": ""prod"",""CostAllocationTest"": ""Sameer""}",0.00080000,Units,ACM Team,user-dddba4ef10@example.invalid,,0.108,1844103,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,1844103,Trey Research Demo (DO NOT USE),,SameerRuleWithTag,ACM9000,,,,0.108,,,113561,ACM,0.00000000864,,0.108,,,10000,USD,Standard,10K,Cloud Provider,Microsoft,,,DevTestLab,Microsoft.Storage/storageAccounts,,,Tiered Block Blob - GRS - List and Create Container Operations - EU West,,True,Storage,131e5f5d-862c-5f07-9783-8239818298b1,GRS List and Create Container Operations,Tiered Block Blob,MS-AZR-0148P,,,AAD-37062,EU West,,,
,0.000000216,/providers/Microsoft.Billing/billingAccounts/1844103,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,Tables - Read Operations,Usage-Based,2024-06-14T00:00Z,2024-06-13T00:00Z,On-Demand,,,,,0.000000216,Microsoft,0.000000216,0.00036,On-Demand,0.00000006,Units,Microsoft,Microsoft,East US,/subscriptions/7a791768-9f91-55d1-934e-183293918895/resourceGroups/ftk-integration-tests/providers/Microsoft.Storage/storageAccounts/da46a3ed18f74973a38b5a15,da46a3ed18f74973a38b5a15,Storage account,Storage,Storage Accounts,1068692,1068692,/subscriptions/7a791768-9f91-55d1-934e-183293918895,Trey Research R&D Playground,Subscription,"{""org"": ""trey"",""Project"": ""Foo"",""CostCenter"": ""1234"","" org"": ""trey"",""env"": ""prod"",""CostAllocationTest"": ""Sameer""}",0.00060000,Units,ACM Team,user-dddba4ef10@example.invalid,,0.00036,1844103,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,1844103,Trey Research Demo (DO NOT USE),,SameerRuleWithTag,ACM9000,,,,0.00036,,,113561,ACM,0.0000000000216,,0.00036,,,10000,USD,Standard,10K,Cloud Provider,Microsoft,,,ftk-integration-tests,Microsoft.Storage/storageAccounts,,,Tables - Read Operations,,True,Storage,3f0221e5-f48c-598c-863e-3c96ab695733,Read Operations,Tables,MS-AZR-0148P,,,N9H-00805,,,,
,0.00000756,/providers/Microsoft.Billing/billingAccounts/1844103,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,Tables - LRS Data Stored,Usage-Based,2024-06-14T00:00Z,2024-06-13T00:00Z,On-Demand,,,,,0.00000756,Microsoft,0.000007560,0.045,On-Demand,0.000168,GB/Month,Microsoft,Microsoft,East US,/subscriptions/7a791768-9f91-55d1-934e-183293918895/resourceGroups/ftk-integration-tests/providers/Microsoft.Storage/storageAccounts/2ed7606038dc45469f54c922,2ed7606038dc45469f54c922,Storage account,Storage,Storage Accounts,5344926,5344926,/subscriptions/7a791768-9f91-55d1-934e-183293918895,Trey Research R&D Playground,Subscription,"{""CostCenter"": ""1234"",""CostAllocationTest"": ""Sameer"",""env"": ""prod"",""org"": ""trey"",""Project"": ""Foo""}",0.000168,GB/Month,ACM Team,user-dddba4ef10@example.invalid,,0.045,1844103,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,1844103,Trey Research Demo (DO NOT USE),,,ACM9000,,,,0.045,,,113561,ACM,0.000007560,,0.045,,,1,USD,Standard,1 GB/Month,Cloud Provider,Microsoft,,,ftk-integration-tests,Microsoft.Storage/storageAccounts,,,Tables - LRS Data Stored,,True,Storage,96c47302-60d6-59bb-8c96-81d51e8e8bf3,LRS Data Stored,Tables,MS-AZR-0148P,,,N9H-00637,,,,
,-0.000004,/providers/Microsoft.Billing/billingAccounts/1844103,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,Tiered Block Blob - All Other Operations - US East,Usage-Based,2024-06-18T00:00Z,2024-06-17T00:00Z,On-Demand,,,,,-0.000004,Microsoft,-0.000004,0.004,On-Demand,-0.0000001,Units,Microsoft,Microsoft,East US,/subscriptions/7a791768-9f91-55d1-934e-183293918895/resourceGroups/ftk-integration-tests/providers/Microsoft.Storage/storageAccounts/8bf413edd3104ec390098815,8bf413edd3104ec390098815,Storage account,Storage,Storage Accounts,9007992,9007992,/subscriptions/7a791768-9f91-55d1-934e-183293918895,Trey Research R&D Playground,Subscription,"{""CostCenter"": ""1234"",""CostAllocationTest"": ""Sameer"",""env"": ""prod"",""org"": ""trey"",""Project"": ""Foo""}",-0.0010000,Units,ACM Team,user-dddba4ef10@example.invalid,,0.004,1844103,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,1844103,Trey Research Demo (DO NOT USE),,SameerRuleWithTag,ACM9000,,,,0.004,,,113561,ACM,-0.0000000004,,0.004,,,10000,USD,Standard,10K,Cloud Provider,Microsoft,,,ftk-integration-tests,Microsoft.Storage/storageAccounts,,,Tiered Block Blob - All Other Operations - US East,,True,Storage,2c2b91da-831a-5261-9634-b8081bc7a5ce,All Other Operations,Tiered Block Blob,MS-AZR-0148P,,,AAA-70098,US East,,,
,0.000003,/providers/Microsoft.Billing/billingAccounts/1844103,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,Files - List Operations,Usage-Based,2024-06-03T00:00Z,2024-06-02T00:00Z,On-Demand,,,,,0.000003,Microsoft,0.0000030,0.015,On-Demand,0.00000002,Units,Microsoft,Microsoft,East US,/subscriptions/7a791768-9f91-55d1-934e-183293918895/resourceGroups/ftk-integration-tests/providers/Microsoft.Storage/storageAccounts/9a65f8a0e4b643aface0efa2,9a65f8a0e4b643aface0efa2,Storage account,Storage,Storage Accounts,1271667,1271667,/subscriptions/7a791768-9f91-55d1-934e-183293918895,Trey Research R&D Playground,Subscription,"{""org"": ""trey"",""Project"": ""Foo"",""CostCenter"": ""1234"","" org"": ""trey"",""env"": ""prod"",""CostAllocationTest"": ""Sameer""}",0.00020000,Units,ACM Team,user-dddba4ef10@example.invalid,,0.015,1844103,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,1844103,Trey Research Demo (DO NOT USE),,SameerRuleWithTag,ACM9000,,,,0.015,,,113561,ACM,0.00000000030,,0.015,,,10000,USD,Standard,10K,Cloud Provider,Microsoft,,,ftk-integration-tests,Microsoft.Storage/storageAccounts,,,Files - List Operations,,True,Storage,8c985aea-eec4-50c7-8105-a7198778e45c,List Operations,Files,MS-AZR-0148P,,,N9H-00817,,,,
,0.0057888,/providers/Microsoft.Billing/billingAccounts/1844103,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,Standard SSD Managed Disks - E4 - LRS - Disk Operations,Usage-Based,2024-06-03T00:00Z,2024-06-02T00:00Z,On-Demand,,,,,0.0057888,Microsoft,0.005788799999999998,0.002,On-Demand,0.0002894399999999999,Units,Microsoft,Microsoft,East US,/subscriptions/eb0e8306-8441-5385-8f11-d0f7dbbc8110/resourceGroups/MC_AKSCCMEXTENSIBILITYPOC_TEST-CLUSTER-2_EASTUS/providers/Microsoft.Compute/disks/pvc-dd57b1d9-996c-562d-a10e-d5704c93c1ca,pvc-dd57b1d9-996c-562d-a10e-d5704c93c1ca,Disk,Compute,Virtual Machines,7626575,7626575,/subscriptions/eb0e8306-8441-5385-8f11-d0f7dbbc8110,Trey Research Corporate,Subscription,"{""aks-managed-cluster-name"": ""test-cluster-2"",""aks-managed-cluster-rg"": ""aksccmextensibilitypoc"",""CostCenter"": ""1234"",""Project"": ""Foo"",""env"": ""prod"",""org"": ""trey"",""Cost department"": ""Marketing"",""k8s-azure-created-by"": ""kubernetes-azure-dd"",""kubernetes.io-created-for-pv-name"": ""pvc-dd57b1d9-996c-562d-a10e-d5704c93c1ca"",""kubernetes.io-created-for-pvc-name"": ""my-prometheus-server"",""kubernetes.io-created-for-pvc-namespace"": ""prometheus""}",2.8943999999999990000,Units,ACM Team,user-dddba4ef10@example.invalid,,0.002,1844103,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,1844103,Trey Research Demo (DO NOT USE),,,ACM9000,,,,0.002,,,113561,ACM,0.0000005788799999999998,,0.002,,,10000,USD,Standard,10K,Cloud Provider,Microsoft,,,MC_AKSCCMEXTENSIBILITYPOC_TEST-CLUSTER-2_EASTUS,Microsoft.Compute/disks,,,Standard SSD Managed Disks - E4 - LRS - Disk Operations,,True,Storage,b12f43b9-4329-5883-8aef-02446debdbd7,E4 LRS Disk Operations,Standard SSD Managed Disks,MS-AZR-0017P,,,AAD-26003,,,,
,-0.0000728,/providers/Microsoft.Billing/billingAccounts/1844103,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,Standard HDD Managed Disks - S4 - LRS - Disk Operations,Usage-Based,2024-06-03T00:00Z,2024-06-02T00:00Z,On-Demand,,,,,-0.0000728,Microsoft,-0.00007280,0.0005,On-Demand,-0.00001456,Units,Microsoft,Microsoft,East US 2,/subscriptions/7a791768-9f91-55d1-934e-183293918895/resourceGroups/devtestlab/providers/Microsoft.MachineLearningServices/workspaces/zmltestplayground,zmltestplayground,Azure Machine Learning workspace,AI and Machine Learning,Azure Machine Learning,1038723,1038723,/subscriptions/7a791768-9f91-55d1-934e-183293918895,Trey Research R&D Playground,Subscription,"{""CostAllocationTest"": ""Sameer"",""ComputeType"": ""Compute Instance""}",-0.14560000,Units,ACM Team,user-dddba4ef10@example.invalid,,0.0005,1844103,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,1844103,Trey Research Demo (DO NOT USE),,SameerRuleWithTag,ACM9000,,,,0.0005,,,113561,ACM,-0.000000007280,,0.0005,,,10000,USD,Standard,10K,Cloud Provider,Microsoft,,,devtestlab,Microsoft.MachineLearningServices/workspaces,,,Standard HDD Managed Disks - S4 - LRS - Disk Operations,"{""AccountName"":""bai52238044515004711258a"",""PoolName"":""azurepc_84f29f84-4ac2-4286-9879-731da9be5607"",""NodeType"":""Dedicated"",""PoolAllocationMode"":""BatchService"",""UsageType"":""disks"",""ClusterType"":""DSI"",""AmlWorkspaceId"":""83fbd782-a30d-5c81-812c-f500651c8456"",""AMLResourceType"":""Provisioner.Batch"",""SourceEventId"":""af13674d-1e43-51c6-a306-608cc0044e50"",""SourceResourceProvider"":""Batch"",""HostSubscriptionId"":""14bc7948-da10-5282-a239-02ae153f75a6"",""EmittingService"":""Machine Learning Service - Non DSVM"",""Processor_Version"":""BillingProcessorV2""}",True,Storage,c9f3f5cc-dfc1-5c73-8c3d-9a80aed7417b,S4 LRS Disk Operations,Standard HDD Managed Disks,MS-AZR-0148P,,,N9H-01263,,,,
,0,/providers/Microsoft.Billing/billingAccounts/1844103,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,Azure App Service Free Plan - F1,Usage-Based,2024-06-03T00:00Z,2024-06-02T00:00Z,On-Demand,,,,,0,Microsoft,0.000000,0,On-Demand,0.064512,Hours,Microsoft,Microsoft,Central US,/subscriptions/f45d828e-047b-5cfe-b619-9edc433ddb92/resourcegroups/watchtower9/providers/microsoft.web/sites/watchtower9,watchtower9,App Service web app,Web,Azure App Service,1656802,1656802,/subscriptions/f45d828e-047b-5cfe-b619-9edc433ddb92,Trey Research IT,Subscription,"{""env"": ""prod"",""org"": ""trey""}",0.064512,Hours,ACM Team,user-dddba4ef10@example.invalid,,0,1844103,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,1844103,Trey Research Demo (DO NOT USE),,,ACM9000,,,,0,,,113561,ACM,0.000000,,0,,,1,USD,Standard,1 Hour,Cloud Provider,Microsoft,,,watchtower9,microsoft.web/sites,,,Azure App Service Free Plan - F1,"{""AppServicePlanUri"":""/subscriptions/f45d828e-047b-5cfe-b619-9edc433ddb92/resourcegroups/watchtower9/providers/microsoft.web/serverfarms/centralusplan""}",True,Azure App Service,758e4004-87d8-55f4-b03c-af5acffcd441,F1 App,Free Plan,MS-AZR-0017P,,,T2X-00008,,,,
,0.000024,/providers/Microsoft.Billing/billingAccounts/1844103,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,Microsoft Defender for Storage - Standard Transactions,Usage-Based,2024-06-03T00:00Z,2024-06-02T00:00Z,On-Demand,,,,,0.000024,Microsoft,0.000024,0.02,On-Demand,0.00000012,Units,Microsoft,Microsoft,East US,/subscriptions/7a791768-9f91-55d1-934e-183293918895/resourceGroups/ftk-integration-tests/providers/Microsoft.Storage/storageAccounts/2b7e6ef8d799420f9aafb807,2b7e6ef8d799420f9aafb807,Storage account,Storage,Storage Accounts,303250119,303250119,/subscriptions/7a791768-9f91-55d1-934e-183293918895,Trey Research R&D Playground,Subscription,"{""CostCenter"": ""1234"",""CostAllocationTest"": ""Sameer"",""env"": ""prod"",""org"": ""trey"",""Project"": ""Foo""}",0.00120000,Units,ACM Team,user-dddba4ef10@example.invalid,,0.02,1844103,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,1844103,Trey Research Demo (DO NOT USE),,,ACM9000,,,,0.02,,,113561,ACM,0.0000000024,,0.02,,,10000,USD,Standard,10K,Cloud Provider,Microsoft,,,ftk-integration-tests,Microsoft.Storage/storageAccounts,,,Microsoft Defender for Storage - Standard Transactions,"{""Cloud"":""Azure"",""StorageService"":""Blob""}",True,Microsoft Defender for Cloud,6545fff8-e12b-5858-87df-f23c42b38ea6,Standard Transactions,Storage,MS-AZR-0148P,,,AAA-97331,,,,
,0.000005,/providers/Microsoft.Billing/billingAccounts/1844103,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,Tiered Block Blob - LRS - List and Create Container Operations - US East,Usage-Based,2024-06-13T00:00Z,2024-06-12T00:00Z,On-Demand,,,,,0.000005,Microsoft,0.000005,0.05,On-Demand,0.00000001,Units,Microsoft,Microsoft,East US,/subscriptions/7a791768-9f91-55d1-934e-183293918895/resourceGroups/ftk-integration-tests/providers/Microsoft.Storage/storageAccounts/9f0d49ffeb434f4d82de06ed,9f0d49ffeb434f4d82de06ed,Storage account,Storage,Storage Accounts,6679783,6679783,/subscriptions/7a791768-9f91-55d1-934e-183293918895,Trey Research R&D Playground,Subscription,"{""org"": ""trey"",""Project"": ""Foo"",""CostCenter"": ""1234"","" org"": ""trey"",""env"": ""prod"",""CostAllocationTest"": ""Sameer""}",0.00010000,Units,ACM Team,user-dddba4ef10@example.invalid,,0.05,1844103,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,1844103,Trey Research Demo (DO NOT USE),,SameerRuleWithTag,ACM9000,,,,0.05,,,113561,ACM,0.0000000005,,0.05,,,10000,USD,Standard,10K,Cloud Provider,Microsoft,,,ftk-integration-tests,Microsoft.Storage/storageAccounts,,,Tiered Block Blob - LRS - List and Create Container Operations - US East,,True,Storage,c356d95d-4a2b-51ee-951c-6606d883db4f,LRS List and Create Container Operations,Tiered Block Blob,MS-AZR-0148P,,,AAD-37040,US East,,,
,2.774,/providers/Microsoft.Billing/billingAccounts/1844103,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,Virtual Machines Dv2/DSv2 Series - D2 v2/DS2 v2 - US East,Usage-Based,2024-06-13T00:00Z,2024-06-12T00:00Z,On-Demand,,,,,2.774,Microsoft,2.774,0.146,On-Demand,19,Hours,Microsoft,Microsoft,East US,/subscriptions/eb0e8306-8441-5385-8f11-d0f7dbbc8110/resourceGroups/MC_ANALYTICSENGINE_ANALYTICSENGINE_EASTUS/providers/Microsoft.Compute/virtualMachineScaleSets/aks-agentpool-15712442-vmss,aks-agentpool-42850074-vmss,Virtual machine scale set,Compute,Virtual Machine Scale Sets,6905138,6905138,/subscriptions/f45d828e-047b-5cfe-b619-9edc433ddb92,Trey Research IT,Subscription,"{""aks-managed-cluster-name"": ""AnalyticsEngine"",""aks-managed-cluster-rg"": ""AnalyticsEngine"",""CostCenter"": ""1234"",""env"": ""prod"",""org"": ""trey"",""test"": "",,,"",""hidden-managedby"": ""/subscriptions/eb0e8306-8441-5385-8f11-d0f7dbbc8110/resourceGroups/AnalyticsEngine/providers/Microsoft.ContainerService/managedClusters/AnalyticsEngine"",""ccm"": ""ElieTest"",""Cost department"": ""Marketing"",""aks-managed-consolidated-additional-properties"": ""34256a06-b01c-5a6b-a69c-ae92eb390266"",""aks-managed-createOperationID"": """",""aks-managed-creationSource"": ""vmssclient-aks-agentpool-42850074-vmss"",""aks-managed-kubeletIdentityClientID"": ""6a1a6aca-42df-51da-9ad2-7f9434a1e58b"",""aks-managed-operationID"": ""5f096d13-6be3-5991-ac6b-99ff2eab05d8"",""aks-managed-orchestrator"": ""Kubernetes:1.23.8"",""aks-managed-poolName"": ""agentpool"",""aks-managed-resourceNameSuffix"": ""42850074"",""aks-managed-ssh-access"": ""LocalUser"",""orchestrator"": ""Kubernetes:1.20.9"",""poolName"": ""agentpool""}",19,Hours,ACM Team,user-dddba4ef10@example.invalid,,0.146,1844103,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,1844103,Trey Research Demo (DO NOT USE),,PartnerCommunityDemo,ACM9000,,,,0.146,,,113561,ACM,2.774,,0.146,,,1,USD,Standard,1 Hour,Cloud Provider,Microsoft,,,MC_ANALYTICSENGINE_ANALYTICSENGINE_EASTUS,Microsoft.Compute/virtualMachineScaleSets,,,Virtual Machines Dv2/DSv2 Series - D2 v2/DS2 v2 - US East,"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_DS2_v2"",""VMName"":""aks-agentpool-42850074-vmss_1"",""VMProperties"":""Microsoft.AKS.Compute.AKS.Linux.Billing"",""VCPUs"":2,""ConsumedQuantity"":1.0}",True,Virtual Machines,4d7ed6c7-3753-5d52-ba36-fcffd8434007,D2 v2/DS2 v2,Dv2/DSv2 Series,MS-AZR-0017P,,,997-03401,US East,,,
,0.00001,/providers/Microsoft.Billing/billingAccounts/1844103,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,Azure Data Factory v2 - Cloud - Read Write Operations,Usage-Based,2024-06-13T00:00Z,2024-06-12T00:00Z,On-Demand,,,,,0.00001,Microsoft,0.000010,0.5,On-Demand,0.0000000004,Units,Microsoft,Microsoft,West US,/SUBSCRIPTIONS/7a791768-9f91-55d1-934e-183293918895/RESOURCEGROUPS/FTK-MICFLAN-DARKSLATE2/PROVIDERS/MICROSOFT.DATAFACTORY/FACTORIES/FTK-MICFLAN-DARKSLATE2-ENGINE-5PD7GDO37OOZC,FTK-MICFLAN-DARKSLATE2-ENGINE-5PD7GDO37OOZC,Data factory (V2),Integration,Azure Data Factory,1493558,1493558,/subscriptions/7a791768-9f91-55d1-934e-183293918895,Trey Research R&D Playground,Subscription,"{""CostCenter"": ""1234"",""CostAllocationTest"": ""Sameer"",""cm-resource-parent"": ""/subscriptions/7a791768-9f91-55d1-934e-052943426047/resourceGroups/ftk-micflan-darkslate2/providers/Microsoft.Cloud/hubs/ftk-micflan-darkslate2"",""ftk-version"": ""0.2.1"",""ftk-tool"": ""FinOps hubs"",""env"": ""prod"",""org"": ""trey"",""Project"": ""Foo""}",0.0000200000,Units,ACM Team,user-dddba4ef10@example.invalid,,0.5,1844103,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,1844103,Trey Research Demo (DO NOT USE),,,ACM9000,,,,0.5,,,113561,ACM,0.00000000020,,0.5,,,50000,USD,Standard,50K,Cloud Provider,Microsoft,,,FTK-MICFLAN-DARKSLATE2,MICROSOFT.DATAFACTORY/FACTORIES,,,Azure Data Factory v2 - Cloud - Read Write Operations,,True,Azure Data Factory v2,91442d2c-2526-5ecb-a5a1-86e6df7b5fa6,Cloud Read Write Operations,,MS-AZR-0148P,,,AAD-19283,,,,
,-0.000000014584512,/providers/Microsoft.Billing/billingAccounts/1844103,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,Rtn Preference: MGN - Standard Data Transfer Out,Usage-Based,2024-06-17T00:00Z,2024-06-16T00:00Z,On-Demand,,,,,-0.000000014584512,Microsoft,-0.000000014584511481,0.087,On-Demand,-0.000000167638063,GB,Microsoft,Microsoft,East US 2,/subscriptions/7a791768-9f91-55d1-934e-183293918895/resourceGroups/devtestlab/providers/Microsoft.MachineLearningServices/workspaces/zmltestplayground,zmltestplayground,Azure Machine Learning workspace,AI and Machine Learning,Azure Machine Learning,1410233,1410233,/subscriptions/7a791768-9f91-55d1-934e-183293918895,Trey Research R&D Playground,Subscription,"{""CostAllocationTest"": ""Sameer"",""ComputeType"": ""Compute Instance""}",-0.000000167638063,GB,ACM Team,user-dddba4ef10@example.invalid,,0.087,1844103,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,1844103,Trey Research Demo (DO NOT USE),,SameerRuleWithTag,ACM9000,,,,0.087,,,113561,ACM,-0.000000014584511481,,0.087,,,1,USD,Standard,1 GB,Cloud Provider,Microsoft,,,devtestlab,Microsoft.MachineLearningServices/workspaces,,,Rtn Preference: MGN - Standard Data Transfer Out,"{""AccountName"":""bai52238044515004711258a"",""PoolName"":""azurepc_84f29f84-4ac2-4286-9879-731da9be5607"",""ConfigType"":""VirtualMachine"",""NodeType"":""Dedicated"",""PoolAllocationMode"":""BatchService"",""UsageType"":""virtualmachinescalesets"",""ClusterType"":""DSI"",""AmlWorkspaceId"":""83fbd782-a30d-5c81-812c-f500651c8456"",""AMLResourceType"":""Provisioner.Batch"",""SourceEventId"":""4efd8323-ff9a-5173-8656-bfac972fbc8e"",""SourceResourceProvider"":""Batch"",""HostSubscriptionId"":""14bc7948-da10-5282-a239-02ae153f75a6"",""EmittingService"":""Machine Learning Service - Non DSVM"",""Processor_Version"":""BillingProcessorV2""}",True,Bandwidth,3d56f578-14d9-50ea-bac8-408af4db412e,Standard Data Transfer Out,,MS-AZR-0148P,,,Q5H-00003,Zone 1,,,
